"y"	"x"	"type"	"predictor"	"rep"	"score"	"value"
"2892"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	23	"auroc"	1
"2893"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	23	"acc"	0.994318181818182
"2894"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	23	"fpr"	0
"2895"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	23	"tpr"	0.993589743589744
"2896"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	23	"ppv"	1
"2897"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	23	"fval"	0.996784565916399
"2898"	"tumor.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	23	"auroc"	0.999038461538462
"2899"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	24	"acc"	0.948979591836735
"2900"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	24	"fpr"	0.0119047619047619
"2901"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLDA"	24	"tpr"	0.857142857142857
"2902"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	24	"ppv"	0.909090909090909
"2903"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	24	"fval"	0.8
"2904"	"basal.grps"	"eff.vals"	"path-wise"	"predictorGBM"	24	"auroc"	0.925170068027211
"2905"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	24	"acc"	0.948979591836735
"2906"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	24	"fpr"	0
"2907"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLDA"	24	"tpr"	0.785714285714286
"2908"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	24	"ppv"	0.909090909090909
"2909"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	24	"fval"	0.8
"2910"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	24	"auroc"	0.909013605442177
"2911"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	24	"acc"	0.948979591836735
"2912"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorKNN"	24	"fpr"	0
"2913"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	24	"tpr"	0.785714285714286
"2914"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	24	"ppv"	1
"2915"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRF"	24	"fval"	0.782608695652174
"2916"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	24	"auroc"	0.940476190476191
"2917"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	24	"acc"	0.948979591836735
"2918"	"basal.grps"	"go.vals"	"func-wise"	"predictorKNN"	24	"fpr"	0.0119047619047619
"2919"	"basal.grps"	"go.vals"	"func-wise"	"predictorNB"	24	"tpr"	0.785714285714286
"2920"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	24	"ppv"	1
"2921"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	24	"fval"	0.782608695652174
"2922"	"basal.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	24	"auroc"	0.943877551020408
"2923"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLinearSVM"	24	"acc"	0.938775510204082
"2924"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	24	"fpr"	0
"2925"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	24	"tpr"	0.714285714285714
"2926"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	24	"ppv"	1
"2927"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLinearSVM"	24	"fval"	0.75
"2928"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorRF"	24	"auroc"	0.899659863945578
"2929"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	24	"acc"	0.948979591836735
"2930"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	24	"fpr"	0
"2931"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	24	"tpr"	0.785714285714286
"2932"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	24	"ppv"	1
"2933"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	24	"fval"	0.782608695652174
"2934"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	24	"auroc"	0.941326530612245
"2935"	"basal.grps"	"path.vals"	"path-wise"	"predictorRF"	24	"acc"	0.938775510204082
"2936"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	24	"fpr"	0.0119047619047619
"2937"	"basal.grps"	"path.vals"	"path-wise"	"predictorLDA"	24	"tpr"	0.785714285714286
"2938"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	24	"ppv"	0.909090909090909
"2939"	"basal.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	24	"fval"	0.833333333333333
"2940"	"basal.grps"	"path.vals"	"path-wise"	"predictorGBM"	24	"auroc"	0.918367346938776
"2941"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	24	"acc"	0.892045454545455
"2942"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	24	"fpr"	0
"2943"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLDA"	24	"tpr"	0.777777777777778
"2944"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRF"	24	"ppv"	0.75
"2945"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	24	"fval"	0.296296296296296
"2946"	"surv.grps"	"eff.vals"	"path-wise"	"predictorRadialSVM"	24	"auroc"	0.700773558368495
"2947"	"surv.grps"	"fun.vals"	"func-wise"	"predictorKNN"	24	"acc"	0.903409090909091
"2948"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	24	"fpr"	0
"2949"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLDA"	24	"tpr"	0.666666666666667
"2950"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	24	"ppv"	NA
"2951"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	24	"fval"	0.296296296296296
"2952"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	24	"auroc"	0.718002812939522
"2953"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	24	"acc"	0.914772727272727
"2954"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	24	"fpr"	0
"2955"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	24	"tpr"	0.555555555555556
"2956"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRF"	24	"ppv"	1
"2957"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLinearSVM"	24	"fval"	0.24
"2958"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLinearSVM"	24	"auroc"	0.662798874824191
"2959"	"surv.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	24	"acc"	0.875
"2960"	"surv.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	24	"fpr"	0
"2961"	"surv.grps"	"go.vals"	"func-wise"	"predictorLDA"	24	"tpr"	0.666666666666667
"2962"	"surv.grps"	"go.vals"	"func-wise"	"predictorRF"	24	"ppv"	0.6
"2963"	"surv.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	24	"fval"	0.266666666666667
"2964"	"surv.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	24	"auroc"	0.683895921237693
"2965"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	24	"acc"	0.909090909090909
"2966"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	24	"fpr"	0
"2967"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	24	"tpr"	0.611111111111111
"2968"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	24	"ppv"	0.666666666666667
"2969"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	24	"fval"	0.333333333333333
"2970"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	24	"auroc"	0.695147679324894
"2971"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	24	"acc"	0.914772727272727
"2972"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	24	"fpr"	0
"2973"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	24	"tpr"	0.611111111111111
"2974"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	24	"ppv"	1
"2975"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLinearSVM"	24	"fval"	0.24
"2976"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLinearSVM"	24	"auroc"	0.667721518987341
"2977"	"surv.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	24	"acc"	0.909090909090909
"2978"	"surv.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	24	"fpr"	0
"2979"	"surv.grps"	"path.vals"	"path-wise"	"predictorLDA"	24	"tpr"	0.666666666666667
"2980"	"surv.grps"	"path.vals"	"path-wise"	"predictorRF"	24	"ppv"	0.75
"2981"	"surv.grps"	"path.vals"	"path-wise"	"predictorLinearSVM"	24	"fval"	0.466666666666667
"2982"	"surv.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	24	"auroc"	0.741561181434599
"2983"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	24	"acc"	0.994318181818182
"2984"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLDA"	24	"fpr"	0
"2985"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorRF"	24	"tpr"	1
"2986"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	24	"ppv"	1
"2987"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	24	"fval"	0.996941896024465
"2988"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	24	"auroc"	0.998983739837398
"2989"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	24	"acc"	0.994318181818182
"2990"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	24	"fpr"	0
"2991"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	24	"tpr"	0.99390243902439
"2992"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLDA"	24	"ppv"	1
"2993"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	24	"fval"	0.996941896024465
"2994"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	24	"auroc"	1
"2995"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	24	"acc"	1
"2996"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	24	"fpr"	0
"2997"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	24	"tpr"	1
"2998"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	24	"ppv"	1
"2999"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	24	"fval"	1
"3000"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	24	"auroc"	1
"3001"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	24	"acc"	0.994318181818182
"3002"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLDA"	24	"fpr"	0
"3003"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	24	"tpr"	0.99390243902439
"3004"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLDA"	24	"ppv"	1
"3005"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	24	"fval"	0.996941896024465
"3006"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	24	"auroc"	1
"3007"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	24	"acc"	1
"3008"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	24	"fpr"	0
"3009"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	24	"tpr"	1
"3010"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	24	"ppv"	1
"3011"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	24	"fval"	1
"3012"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	24	"auroc"	1
"3013"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	24	"acc"	1
"3014"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	24	"fpr"	0
"3015"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	24	"tpr"	1
"3016"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	24	"ppv"	1
"3017"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorRF"	24	"fval"	1
"3018"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	24	"auroc"	1
"3019"	"tumor.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	24	"acc"	0.994318181818182
"3020"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	24	"fpr"	0
"3021"	"tumor.grps"	"path.vals"	"path-wise"	"predictorRF"	24	"tpr"	1
"3022"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLDA"	24	"ppv"	1
"3023"	"tumor.grps"	"path.vals"	"path-wise"	"predictorRadialSVM"	24	"fval"	0.996941896024465
"3024"	"tumor.grps"	"path.vals"	"path-wise"	"predictorGBM"	24	"auroc"	0.998983739837398
"3025"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	25	"acc"	0.94949494949495
"3026"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	25	"fpr"	0
"3027"	"basal.grps"	"eff.vals"	"path-wise"	"predictorNB"	25	"tpr"	0.842105263157895
"3028"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	25	"ppv"	1
"3029"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	25	"fval"	0.848484848484848
"3030"	"basal.grps"	"eff.vals"	"path-wise"	"predictorRF"	25	"auroc"	0.95625
"3031"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLinearSVM"	25	"acc"	0.929292929292929
"3032"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRF"	25	"fpr"	0.0125
"3033"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLDA"	25	"tpr"	0.894736842105263
"3034"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	25	"ppv"	0.875
"3035"	"basal.grps"	"fun.vals"	"func-wise"	"predictorRadialSVM"	25	"fval"	0.8
"3036"	"basal.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	25	"auroc"	0.919736842105263
"3037"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"acc"	0.94949494949495
"3038"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"fpr"	0
"3039"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	25	"tpr"	0.894736842105263
"3040"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"ppv"	1
"3041"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"fval"	0.848484848484848
"3042"	"basal.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	25	"auroc"	0.966447368421053
"3043"	"basal.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	25	"acc"	0.929292929292929
"3044"	"basal.grps"	"go.vals"	"func-wise"	"predictorRF"	25	"fpr"	0
"3045"	"basal.grps"	"go.vals"	"func-wise"	"predictorNB"	25	"tpr"	0.894736842105263
"3046"	"basal.grps"	"go.vals"	"func-wise"	"predictorRF"	25	"ppv"	1
"3047"	"basal.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	25	"fval"	0.787878787878788
"3048"	"basal.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	25	"auroc"	0.942763157894737
"3049"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"acc"	0.95959595959596
"3050"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorKNN"	25	"fpr"	0
"3051"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	25	"tpr"	0.842105263157895
"3052"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorKNN"	25	"ppv"	1
"3053"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"fval"	0.882352941176471
"3054"	"basal.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"auroc"	0.944736842105263
"3055"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"acc"	0.94949494949495
"3056"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"fpr"	0
"3057"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	25	"tpr"	0.894736842105263
"3058"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"ppv"	1
"3059"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"fval"	0.848484848484848
"3060"	"basal.grps"	"other.genes.vals"	"gene-wise"	"predictorGBM"	25	"auroc"	0.944736842105263
"3061"	"basal.grps"	"path.vals"	"path-wise"	"predictorGBM"	25	"acc"	0.939393939393939
"3062"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	25	"fpr"	0
"3063"	"basal.grps"	"path.vals"	"path-wise"	"predictorNB"	25	"tpr"	0.842105263157895
"3064"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	25	"ppv"	1
"3065"	"basal.grps"	"path.vals"	"path-wise"	"predictorGBM"	25	"fval"	0.8125
"3066"	"basal.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	25	"auroc"	0.955921052631579
"3067"	"surv.grps"	"eff.vals"	"path-wise"	"predictorGBM"	25	"acc"	0.868571428571429
"3068"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	25	"fpr"	0
"3069"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLDA"	25	"tpr"	0.592592592592593
"3070"	"surv.grps"	"eff.vals"	"path-wise"	"predictorKNN"	25	"ppv"	0.666666666666667
"3071"	"surv.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	25	"fval"	0.375
"3072"	"surv.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	25	"auroc"	0.728978978978978
"3073"	"surv.grps"	"fun.vals"	"func-wise"	"predictorGBM"	25	"acc"	0.862857142857143
"3074"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	25	"fpr"	0
"3075"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLDA"	25	"tpr"	0.777777777777778
"3076"	"surv.grps"	"fun.vals"	"func-wise"	"predictorRF"	25	"ppv"	1
"3077"	"surv.grps"	"fun.vals"	"func-wise"	"predictorLDA"	25	"fval"	0.388888888888889
"3078"	"surv.grps"	"fun.vals"	"func-wise"	"predictorGBM"	25	"auroc"	0.715465465465465
"3079"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	25	"acc"	0.88
"3080"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"fpr"	0
"3081"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	25	"tpr"	0.703703703703704
"3082"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorGBM"	25	"ppv"	0.6
"3083"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorLDA"	25	"fval"	0.327586206896552
"3084"	"surv.grps"	"genes.vals"	"gene-wise"	"predictorRadialSVM"	25	"auroc"	0.755005005005005
"3085"	"surv.grps"	"go.vals"	"func-wise"	"predictorKNN"	25	"acc"	0.874285714285714
"3086"	"surv.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	25	"fpr"	0
"3087"	"surv.grps"	"go.vals"	"func-wise"	"predictorLDA"	25	"tpr"	0.777777777777778
"3088"	"surv.grps"	"go.vals"	"func-wise"	"predictorKNN"	25	"ppv"	0.777777777777778
"3089"	"surv.grps"	"go.vals"	"func-wise"	"predictorLDA"	25	"fval"	0.355932203389831
"3090"	"surv.grps"	"go.vals"	"func-wise"	"predictorLinearSVM"	25	"auroc"	0.79104104104104
"3091"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	25	"acc"	0.874285714285714
"3092"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"fpr"	0
"3093"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorLDA"	25	"tpr"	0.555555555555556
"3094"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	25	"ppv"	0.666666666666667
"3095"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"fval"	0.25531914893617
"3096"	"surv.grps"	"mini.genes.vals"	"gene-wise"	"predictorRadialSVM"	25	"auroc"	0.776776776776776
"3097"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	25	"acc"	0.874285714285714
"3098"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLogitLasso"	25	"fpr"	0
"3099"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	25	"tpr"	0.703703703703704
"3100"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	25	"ppv"	0.857142857142857
"3101"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorLDA"	25	"fval"	0.330434782608696
"3102"	"surv.grps"	"other.genes.vals"	"gene-wise"	"predictorRadialSVM"	25	"auroc"	0.752002002002002
"3103"	"surv.grps"	"path.vals"	"path-wise"	"predictorKNN"	25	"acc"	0.857142857142857
"3104"	"surv.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	25	"fpr"	0
"3105"	"surv.grps"	"path.vals"	"path-wise"	"predictorLDA"	25	"tpr"	0.851851851851852
"3106"	"surv.grps"	"path.vals"	"path-wise"	"predictorGBM"	25	"ppv"	1
"3107"	"surv.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	25	"fval"	0.40625
"3108"	"surv.grps"	"path.vals"	"path-wise"	"predictorLinearSVM"	25	"auroc"	0.809559559559559
"3109"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	25	"acc"	0.988636363636364
"3110"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	25	"fpr"	0.0357142857142857
"3111"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorLogitLasso"	25	"tpr"	1
"3112"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	25	"ppv"	0.993243243243243
"3113"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	25	"fval"	0.993243243243243
"3114"	"tumor.grps"	"eff.vals"	"path-wise"	"predictorSparseSVM"	25	"auroc"	0.999276061776062
"3115"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorKNN"	25	"acc"	0.982954545454545
"3116"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorKNN"	25	"fpr"	0.0357142857142857
"3117"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorRF"	25	"tpr"	0.993243243243243
"3118"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorKNN"	25	"ppv"	0.993197278911565
"3119"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorKNN"	25	"fval"	0.989830508474576
"3120"	"tumor.grps"	"fun.vals"	"func-wise"	"predictorLogitLasso"	25	"auroc"	0.998552123552124
"3121"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	25	"acc"	1
"3122"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"fpr"	0.0357142857142857
"3123"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	25	"tpr"	1
"3124"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"ppv"	0.993288590604027
"3125"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorRF"	25	"fval"	1
"3126"	"tumor.grps"	"genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"auroc"	1
"3127"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	25	"acc"	0.988636363636364
"3128"	"tumor.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	25	"fpr"	0.0357142857142857
"3129"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	25	"tpr"	0.993243243243243
"3130"	"tumor.grps"	"go.vals"	"func-wise"	"predictorSparseSVM"	25	"ppv"	0.993288590604027
"3131"	"tumor.grps"	"go.vals"	"func-wise"	"predictorRadialSVM"	25	"fval"	0.993243243243243
"3132"	"tumor.grps"	"go.vals"	"func-wise"	"predictorLogitLasso"	25	"auroc"	0.999517374517375
"3133"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	25	"acc"	1
"3134"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"fpr"	0.0357142857142857
"3135"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	25	"tpr"	1
"3136"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"ppv"	0.993288590604027
"3137"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	25	"fval"	1
"3138"	"tumor.grps"	"mini.genes.vals"	"gene-wise"	"predictorGBM"	25	"auroc"	1
"3139"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"acc"	0.994318181818182
"3140"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"fpr"	0.0357142857142857
"3141"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"tpr"	1
"3142"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"ppv"	0.993288590604027
"3143"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"fval"	0.996632996632997
"3144"	"tumor.grps"	"other.genes.vals"	"gene-wise"	"predictorSparseSVM"	25	"auroc"	1
"3145"	"tumor.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	25	"acc"	1
"3146"	"tumor.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	25	"fpr"	0
"3147"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	25	"tpr"	1
"3148"	"tumor.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	25	"ppv"	1
"3149"	"tumor.grps"	"path.vals"	"path-wise"	"predictorLogitLasso"	25	"fval"	1
"3150"	"tumor.grps"	"path.vals"	"path-wise"	"predictorSparseSVM"	25	"auroc"	1
"3151"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	26	"acc"	0.929292929292929
"3152"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLinearSVM"	26	"fpr"	0
"3153"	"basal.grps"	"eff.vals"	"path-wise"	"predictorLDA"	26	"tpr"	0.944444444444444
"3154"	"basal.grps"	"eff.vals"	"path-wise"	"predictorKNN"	26	"ppv"	1
